ticker,intervalo,tipo_padrao,data_inicio,data_fim,duracao_em_velas,intervalo_em_minutos,data_cabeca,preco_cabeca,idx_inicio,idx_fim,data_ombro1,data_ombro2,label_humano
LINK-USD,1h,OCO,2023-12-25 00:00:00,2023-12-26 18:00:00,42,60,2023-12-26 04:00:00,15.74,4347,4389,2023-12-25 05:00:00,2023-12-26 12:00:00,0.0
LINK-USD,1h,OCO,2023-12-05 11:00:00,2023-12-06 23:00:00,36,60,2023-12-06 01:00:00,16.01,3878,3914,2023-12-05 18:00:00,2023-12-06 09:00:00,0.0
LINK-USD,1h,OCO,2023-11-07 16:00:00,2023-11-10 06:00:00,62,60,2023-11-09 14:00:00,15.68,3211,3273,2023-11-08 23:00:00,2023-11-09 23:00:00,0.0
LINK-USD,1wk,OCO,2024-01-29 00:00:00,2024-04-08 00:00:00,17,10080,2024-03-04 00:00:00,21.13,321,338,2024-02-12 00:00:00,2024-03-25 00:00:00,1.0
LINK-USD,1wk,OCO,2023-11-06 00:00:00,2024-01-08 00:00:00,13,10080,2023-12-04 00:00:00,16.04,308,321,2023-11-13 00:00:00,2023-12-25 00:00:00,1.0
LINK-USD,1wk,OCOI,2018-02-19 00:00:00,2019-07-01 00:00:00,71,10080,2018-07-16 00:00:00,0.2,14,85,2018-04-02 00:00:00,2018-12-10 00:00:00,0.0
LINK-USD,4h,OCOI,2025-06-16 16:00:00,2025-06-26 04:00:00,57,240,2025-06-22 16:00:00,11.34,4325,4382,2025-06-18 16:00:00,2025-06-25 16:00:00,0.0
LINK-USD,4h,OCOI,2025-03-26 08:00:00,2025-04-02 16:00:00,44,240,2025-03-31 08:00:00,13.21,3831,3875,2025-03-26 20:00:00,2025-04-02 08:00:00,0.0
LINK-USD,4h,OCOI,2025-01-31 12:00:00,2025-02-04 16:00:00,25,240,2025-02-03 04:00:00,18.55,3508,3533,2025-01-31 20:00:00,2025-02-04 08:00:00,0.0
LINK-USD,4h,OCO,2025-01-20 00:00:00,2025-01-25 08:00:00,32,240,2025-01-21 20:00:00,26.62,3439,3471,2025-01-20 08:00:00,2025-01-24 12:00:00,1.0
LINK-USD,4h,OCO,2024-12-02 20:00:00,2024-12-05 20:00:00,18,240,2024-12-04 16:00:00,25.21,3141,3168,2024-12-03 08:00:00,2024-12-05 12:00:00,1.0
LINK-USD,4h,OCO,2024-11-23 20:00:00,2024-11-28 16:00:00,29,240,2024-11-25 12:00:00,18.65,3096,3125,2024-11-24 04:00:00,2024-11-27 20:00:00,0.0
LINK-USD,4h,OCO,2024-11-10 00:00:00,2024-11-13 20:00:00,23,240,2024-11-12 00:00:00,14.83,3008,3043,2024-11-10 12:00:00,2024-11-13 12:00:00,1.0
LINK-USD,4h,OCO,2024-09-24 20:00:00,2024-10-01 16:00:00,41,240,2024-09-28 20:00:00,12.93,2723,2788,2024-09-25 12:00:00,2024-10-01 08:00:00,1.0
LINK-USD,4h,OCOI,2024-08-31 08:00:00,2024-09-14 00:00:00,82,240,2024-09-06 20:00:00,9.55,2589,2671,2024-09-02 00:00:00,2024-09-11 12:00:00,0.0
LINK-USD,4h,OCO,2024-08-12 00:00:00,2024-08-19 12:00:00,45,240,2024-08-14 08:00:00,10.62,2473,2518,2024-08-12 12:00:00,2024-08-18 16:00:00,0.0
LINK-USD,4h,OCOI,2024-07-29 08:00:00,2024-08-09 00:00:00,64,240,2024-08-05 08:00:00,8.78,2391,2455,2024-08-01 16:00:00,2024-08-07 20:00:00,0.0
LINK-USD,4h,OCOI,2024-02-21 00:00:00,2024-02-26 16:00:00,34,240,2024-02-23 12:00:00,17.91,1424,1480,2024-02-21 16:00:00,2024-02-26 08:00:00,1.0
LINK-USD,4h,OCO,2024-01-08 00:00:00,2024-01-14 20:00:00,41,240,2024-01-11 12:00:00,15.16,1171,1212,2024-01-08 20:00:00,2024-01-14 12:00:00,0.0
LINK-USD,4h,OCOI,2024-01-03 08:00:00,2024-01-10 20:00:00,45,240,2024-01-08 00:00:00,12.99,1137,1192,2024-01-03 16:00:00,2024-01-09 16:00:00,1.0
LINK-USD,4h,OCO,2023-12-11 16:00:00,2023-12-19 20:00:00,49,240,2023-12-14 20:00:00,15.36,1007,1056,2023-12-12 04:00:00,2023-12-19 00:00:00,1.0
LINK-USD,4h,OCOI,2023-11-08 20:00:00,2023-11-11 16:00:00,17,240,2023-11-10 04:00:00,14.39,810,828,2023-11-09 04:00:00,2023-11-11 08:00:00,1.0
LINK-USD,4h,OCO,2023-07-16 20:00:00,2023-08-01 04:00:00,92,240,2023-07-21 00:00:00,8.32,120,212,2023-07-18 00:00:00,2023-07-27 12:00:00,0.0
LTC-USD,1d,OCO,2024-11-20 00:00:00,2024-12-19 00:00:00,29,1440,2024-12-06 00:00:00,135.76,2703,2729,2024-11-24 00:00:00,2024-12-13 00:00:00,1.0
LTC-USD,1d,OCOI,2024-10-20 00:00:00,2024-11-15 00:00:00,26,1440,2024-11-05 00:00:00,65.47,2672,2700,2024-10-26 00:00:00,2024-11-13 00:00:00,1.0
LTC-USD,1d,OCO,2024-10-02 00:00:00,2024-11-05 00:00:00,34,1440,2024-10-20 00:00:00,74.59,2654,2688,2024-10-06 00:00:00,2024-10-30 00:00:00,1.0
LTC-USD,1d,OCOI,2024-01-13 00:00:00,2024-02-19 00:00:00,37,1440,2024-01-24 00:00:00,65.79,2391,2428,2024-01-18 00:00:00,2024-02-14 00:00:00,1.0
LTC-USD,1d,OCO,2022-10-02 00:00:00,2022-11-14 00:00:00,43,1440,2022-11-06 00:00:00,68.9,1923,1966,2022-10-05 00:00:00,2022-11-11 00:00:00,0.0
LTC-USD,1d,OCO,2022-08-31 00:00:00,2022-09-20 00:00:00,20,1440,2022-09-11 00:00:00,62.84,1887,1923,2022-09-05 00:00:00,2022-09-24 00:00:00,1.0
LTC-USD,1d,OCO,2022-06-18 00:00:00,2022-07-12 00:00:00,24,1440,2022-06-26 00:00:00,57.92,1813,1841,2022-06-15 00:00:00,2022-07-10 00:00:00,1.0
LTC-USD,1d,OCO,2021-12-14 00:00:00,2022-01-06 00:00:00,23,1440,2021-12-24 00:00:00,162.44,1631,1658,2021-12-16 00:00:00,2022-01-02 00:00:00,1.0
LTC-USD,1d,OCO,2021-08-18 00:00:00,2021-09-20 00:00:00,33,1440,2021-09-06 00:00:00,225.43,1522,1547,2021-08-28 00:00:00,2021-09-16 00:00:00,1.0
LTC-USD,1d,OCOI,2021-06-30 00:00:00,2021-08-07 00:00:00,38,1440,2021-07-20 00:00:00,110.28,1464,1510,2021-07-02 00:00:00,2021-08-03 00:00:00,1.0
LTC-USD,1d,OCO,2020-04-15 00:00:00,2020-05-26 00:00:00,41,1440,2020-05-03 00:00:00,48.86,1023,1064,2020-04-18 00:00:00,2020-05-19 00:00:00,-1.0
LTC-USD,1d,OCO,2019-07-24 00:00:00,2019-08-09 00:00:00,16,1440,2019-08-01 00:00:00,98.84,757,781,2019-07-25 00:00:00,2019-08-12 00:00:00,1.0
LTC-USD,1d,OCOI,2018-11-21 00:00:00,2019-01-04 00:00:00,44,1440,2018-12-14 00:00:00,23.57,498,561,2018-11-25 00:00:00,2018-12-27 00:00:00,1.0
LTC-USD,1d,OCOI,2018-06-19 00:00:00,2018-07-25 00:00:00,36,1440,2018-07-14 00:00:00,76.83,357,393,2018-06-29 00:00:00,2018-07-23 00:00:00,0.0
LTC-USD,1d,OCOI,2018-02-17 00:00:00,2018-03-03 00:00:00,14,1440,2018-02-23 00:00:00,202.31,235,251,2018-02-19 00:00:00,2018-03-01 00:00:00,1.0
LTC-USD,1h,OCO,2025-05-28 07:00:00,2025-05-31 02:00:00,67,60,2025-05-29 10:00:00,97.61,16826,16893,2025-05-28 12:00:00,2025-05-30 19:00:00,0.0
LTC-USD,1h,OCO,2025-05-13 03:00:00,2025-05-15 07:00:00,52,60,2025-05-14 07:00:00,104.44,16462,16514,2025-05-13 07:00:00,2025-05-15 00:00:00,0.0
LTC-USD,1h,OCO,2025-05-11 16:00:00,2025-05-13 15:00:00,47,60,2025-05-13 00:00:00,103.23,16427,16474,2025-05-12 13:00:00,2025-05-13 07:00:00,0.0
LTC-USD,1h,OCOI,2025-04-29 07:00:00,2025-05-02 03:00:00,68,60,2025-04-30 14:00:00,82.54,16130,16198,2025-04-29 15:00:00,2025-05-01 23:00:00,0.0
LTC-USD,1h,OCO,2025-04-27 06:00:00,2025-04-29 15:00:00,57,60,2025-04-28 08:00:00,87.37,16081,16138,2025-04-27 14:00:00,2025-04-29 07:00:00,1.0
LTC-USD,1h,OCOI,2025-04-02 21:00:00,2025-04-04 18:00:00,45,60,2025-04-03 13:00:00,81.24,15494,15549,2025-04-02 23:00:00,2025-04-04 11:00:00,1.0
LTC-USD,1h,OCOI,2025-02-27 15:00:00,2025-03-01 04:00:00,37,60,2025-02-28 07:00:00,116.35,14669,14711,2025-02-27 20:00:00,2025-03-01 01:00:00,1.0
LTC-USD,1h,OCOI,2025-02-26 11:00:00,2025-02-27 07:00:00,20,60,2025-02-26 19:00:00,121.81,14646,14669,2025-02-26 13:00:00,2025-02-27 04:00:00,1.0
LTC-USD,1h,OCO,2025-02-14 23:00:00,2025-02-17 04:00:00,53,60,2025-02-16 05:00:00,136.05,14370,14423,2025-02-15 15:00:00,2025-02-17 01:00:00,0.0
LTC-USD,1h,OCOI,2025-02-05 20:00:00,2025-02-08 01:00:00,53,60,2025-02-06 19:00:00,100.3,14151,14204,2025-02-05 23:00:00,2025-02-07 21:00:00,1.0
LTC-USD,1h,OCO,2025-02-03 06:00:00,2025-02-04 22:00:00,40,60,2025-02-03 22:00:00,108.03,14085,14129,2025-02-03 11:00:00,2025-02-04 15:00:00,1.0
LTC-USD,1h,OCO,2025-01-30 20:00:00,2025-02-01 08:00:00,36,60,2025-01-31 11:00:00,132.59,14007,14058,2025-01-30 23:00:00,2025-02-01 06:00:00,1.0
LTC-USD,1h,OCOI,2025-01-22 11:00:00,2025-01-23 23:00:00,36,60,2025-01-23 11:00:00,111.94,13789,13842,2025-01-22 14:00:00,2025-01-23 19:00:00,1.0
LTC-USD,1h,OCOI,2025-01-20 14:00:00,2025-01-21 18:00:00,28,60,2025-01-21 06:00:00,114.83,13761,13789,2025-01-20 18:00:00,2025-01-21 15:00:00,1.0
LTC-USD,1h,OCO,2025-01-09 14:00:00,2025-01-12 10:00:00,68,60,2025-01-10 20:00:00,106.01,13497,13591,2025-01-09 16:00:00,2025-01-12 02:00:00,1.0
LTC-USD,1h,OCOI,2025-01-08 01:00:00,2025-01-09 16:00:00,39,60,2025-01-08 18:00:00,100.32,13460,13499,2025-01-08 07:00:00,2025-01-09 14:00:00,1.0
LTC-USD,1h,OCO,2024-12-28 13:00:00,2024-12-31 04:00:00,63,60,2024-12-30 12:00:00,102.15,13209,13272,2024-12-28 22:00:00,2024-12-30 20:00:00,-1.0
LTC-USD,1h,OCOI,2024-12-14 16:00:00,2024-12-15 23:00:00,31,60,2024-12-15 08:00:00,115.88,12859,12909,2024-12-14 21:00:00,2024-12-15 22:00:00,1.0
LTC-USD,1h,OCOI,2024-12-03 09:00:00,2024-12-04 08:00:00,23,60,2024-12-03 14:00:00,125.51,12605,12628,2024-12-03 10:00:00,2024-12-04 03:00:00,-1.0
LTC-USD,1h,OCO,2024-11-26 11:00:00,2024-11-29 08:00:00,69,60,2024-11-28 01:00:00,97.95,12439,12508,2024-11-26 17:00:00,2024-11-29 02:00:00,0.0
LTC-USD,1h,OCOI,2024-11-10 18:00:00,2024-11-12 08:00:00,38,60,2024-11-11 06:00:00,75.21,12062,12100,2024-11-10 21:00:00,2024-11-12 05:00:00,0.0
LTC-USD,1h,OCOI,2024-05-21 17:00:00,2024-05-25 05:00:00,84,60,2024-05-23 20:00:00,83.54,7909,7993,2024-05-22 13:00:00,2024-05-24 16:00:00,0.0
LTC-USD,1h,OCOI,2024-03-27 02:00:00,2024-03-29 23:00:00,69,60,2024-03-27 19:00:00,93.7,6574,6643,2024-03-27 09:00:00,2024-03-28 20:00:00,0.0
LTC-USD,1h,OCOI,2024-03-16 18:00:00,2024-03-18 06:00:00,36,60,2024-03-17 07:00:00,82.97,6317,6362,2024-03-17 00:00:00,2024-03-18 01:00:00,1.0
LTC-USD,1h,OCOI,2024-03-15 03:00:00,2024-03-16 00:00:00,21,60,2024-03-15 09:00:00,86.92,6282,6317,2024-03-15 05:00:00,2024-03-15 21:00:00,1.0
LTC-USD,1h,OCO,2024-03-02 02:00:00,2024-03-04 04:00:00,50,60,2024-03-03 00:00:00,93.8,5964,6024,2024-03-02 04:00:00,2024-03-03 13:00:00,1.0
LTC-USD,1wk,OCO,2022-11-14 00:00:00,2023-04-03 00:00:00,20,10080,2023-02-20 00:00:00,96.41,280,300,2022-12-05 00:00:00,2023-03-27 00:00:00,0.0
LTC-USD,1wk,OCO,2019-09-30 00:00:00,2020-05-11 00:00:00,32,10080,2020-02-17 00:00:00,77.34,117,149,2019-11-11 00:00:00,2020-04-27 00:00:00,1.0
LTC-USD,4h,OCO,2025-03-23 20:00:00,2025-03-28 04:00:00,26,240,2025-03-26 08:00:00,96.0,3804,3860,2025-03-24 16:00:00,2025-03-27 08:00:00,1.0
LTC-USD,4h,OCOI,2025-02-14 12:00:00,2025-02-21 12:00:00,42,240,2025-02-17 20:00:00,121.63,3591,3633,2025-02-14 20:00:00,2025-02-20 16:00:00,1.0
LTC-USD,4h,OCO,2025-02-06 20:00:00,2025-02-13 08:00:00,39,240,2025-02-11 08:00:00,128.63,3545,3584,2025-02-07 12:00:00,2025-02-13 00:00:00,0.0
LTC-USD,4h,OCOI,2025-01-31 12:00:00,2025-02-05 12:00:00,30,240,2025-02-03 04:00:00,96.33,3507,3537,2025-01-31 20:00:00,2025-02-04 08:00:00,0.0
LTC-USD,4h,OCO,2025-01-30 08:00:00,2025-02-01 08:00:00,12,240,2025-01-31 12:00:00,131.52,3496,3523,2025-01-30 12:00:00,2025-02-01 00:00:00,1.0
LTC-USD,4h,OCOI,2024-12-02 20:00:00,2024-12-05 00:00:00,13,240,2024-12-03 16:00:00,127.27,3149,3162,2024-12-03 04:00:00,2024-12-04 16:00:00,1.0
LTC-USD,4h,OCOI,2024-11-24 04:00:00,2024-11-29 12:00:00,32,240,2024-11-26 16:00:00,90.49,3097,3131,2024-11-24 16:00:00,2024-11-28 12:00:00,1.0
LTC-USD,4h,OCOI,2024-03-29 20:00:00,2024-04-04 08:00:00,33,240,2024-04-02 04:00:00,97.41,1661,1694,2024-03-30 16:00:00,2024-04-03 20:00:00,1.0
LTC-USD,4h,OCOI,2023-10-24 12:00:00,2023-11-02 00:00:00,51,240,2023-10-27 20:00:00,66.79,718,769,2023-10-25 08:00:00,2023-11-01 12:00:00,-1.0
MATIC-USD,1d,OCO,2024-11-20 00:00:00,2024-12-22 00:00:00,32,1440,2024-12-07 00:00:00,0.71,2032,2064,2024-11-24 00:00:00,2024-12-12 00:00:00,1.0
MATIC-USD,1d,OCOI,2024-06-16 00:00:00,2024-07-21 00:00:00,35,1440,2024-07-05 00:00:00,0.48,1875,1910,2024-06-29 00:00:00,2024-07-19 00:00:00,0.0
MATIC-USD,1d,OCO,2023-03-09 00:00:00,2023-04-03 00:00:00,25,1440,2023-03-18 00:00:00,1.2,1410,1435,2023-03-14 00:00:00,2023-04-01 00:00:00,-1.0
MATIC-USD,1d,OCOI,2021-05-27 00:00:00,2021-06-20 00:00:00,24,1440,2021-06-12 00:00:00,1.3,759,783,2021-05-29 00:00:00,2021-06-19 00:00:00,0.0
MATIC-USD,1h,OCOI,2025-01-09 12:00:00,2025-01-10 18:00:00,30,60,2025-01-09 21:00:00,0.45,13485,13552,2025-01-09 14:00:00,2025-01-10 16:00:00,1.0
MATIC-USD,1h,OCOI,2024-12-03 06:00:00,2024-12-05 12:00:00,54,60,2024-12-03 14:00:00,0.68,12602,12656,2024-12-03 07:00:00,2024-12-05 02:00:00,0.0
MATIC-USD,1h,OCO,2024-11-26 12:00:00,2024-11-29 08:00:00,68,60,2024-11-27 23:00:00,0.58,12440,12508,2024-11-26 17:00:00,2024-11-29 02:00:00,0.0
MATIC-USD,1h,OCO,2024-04-14 21:00:00,2024-04-16 04:00:00,31,60,2024-04-15 10:00:00,0.75,7025,7056,2024-04-14 23:00:00,2024-04-15 22:00:00,1.0
MATIC-USD,1h,OCO,2024-03-26 17:00:00,2024-03-29 08:00:00,63,60,2024-03-27 13:00:00,1.06,6565,6628,2024-03-27 02:00:00,2024-03-28 08:00:00,0.0
MATIC-USD,1h,OCOI,2024-03-22 07:00:00,2024-03-23 15:00:00,32,60,2024-03-22 22:00:00,0.96,6459,6491,2024-03-22 14:00:00,2024-03-23 04:00:00,0.0
MATIC-USD,1h,OCOI,2024-03-10 14:00:00,2024-03-11 21:00:00,31,60,2024-03-11 01:00:00,1.19,6178,6211,2024-03-10 16:00:00,2024-03-11 14:00:00,1.0
MATIC-USD,1h,OCOI,2024-02-29 17:00:00,2024-03-02 00:00:00,31,60,2024-02-29 23:00:00,1.0,5938,5979,2024-02-29 18:00:00,2024-03-01 16:00:00,1.0
MATIC-USD,1h,OCO,2024-02-09 04:00:00,2024-02-11 20:00:00,64,60,2024-02-10 04:00:00,0.86,5433,5526,2024-02-08 21:00:00,2024-02-11 06:00:00,1.0
MATIC-USD,1h,OCO,2023-12-26 21:00:00,2023-12-28 18:00:00,45,60,2023-12-27 13:00:00,1.07,4373,4438,2023-12-27 01:00:00,2023-12-28 11:00:00,1.0
MATIC-USD,1h,OCO,2023-12-23 04:00:00,2023-12-25 10:00:00,54,60,2023-12-24 19:00:00,0.88,4296,4350,2023-12-24 03:00:00,2023-12-25 06:00:00,0.0
MATIC-USD,1h,OCO,2023-12-21 15:00:00,2023-12-24 11:00:00,68,60,2023-12-22 23:00:00,0.87,4259,4327,2023-12-22 05:00:00,2023-12-24 03:00:00,0.0
MATIC-USD,1h,OCO,2023-11-01 06:00:00,2023-11-03 11:00:00,53,60,2023-11-02 03:00:00,0.68,3057,3110,2023-11-01 13:00:00,2023-11-03 07:00:00,0.0
MATIC-USD,1h,OCO,2023-10-25 08:00:00,2023-10-27 02:00:00,42,60,2023-10-26 08:00:00,0.65,2891,2950,2023-10-25 15:00:00,2023-10-26 23:00:00,1.0
MATIC-USD,1h,OCO,2023-07-17 00:00:00,2023-07-18 07:00:00,31,60,2023-07-17 14:00:00,0.78,484,529,2023-07-17 04:00:00,2023-07-17 22:00:00,1.0
MATIC-USD,4h,OCO,2025-02-26 20:00:00,2025-03-08 00:00:00,55,240,2025-03-02 20:00:00,0.3,3665,3738,2025-02-27 08:00:00,2025-03-06 08:00:00,1.0
MATIC-USD,4h,OCO,2024-12-21 20:00:00,2024-12-28 08:00:00,39,240,2024-12-24 16:00:00,0.53,3263,3302,2024-12-22 12:00:00,2024-12-27 12:00:00,1.0
MATIC-USD,4h,OCOI,2024-12-12 04:00:00,2024-12-22 12:00:00,62,240,2024-12-20 12:00:00,0.44,3205,3267,2024-12-15 04:00:00,2024-12-21 20:00:00,0.0
MATIC-USD,4h,OCO,2024-11-04 20:00:00,2024-11-15 00:00:00,61,240,2024-11-12 04:00:00,0.42,2981,3042,2024-11-08 20:00:00,2024-11-13 16:00:00,0.0
MATIC-USD,4h,OCOI,2024-07-22 00:00:00,2024-07-31 08:00:00,56,240,2024-07-25 20:00:00,0.49,2346,2402,2024-07-23 04:00:00,2024-07-30 20:00:00,0.0
MATIC-USD,4h,OCO,2023-12-25 00:00:00,2024-01-01 04:00:00,43,240,2023-12-27 12:00:00,1.06,1086,1129,2023-12-26 00:00:00,2023-12-31 16:00:00,0.0
MATIC-USD,4h,OCOI,2023-07-14 08:00:00,2023-07-22 00:00:00,46,240,2023-07-18 20:00:00,0.74,105,152,2023-07-14 20:00:00,2023-07-21 08:00:00,0.0
MATIC-USD,4h,OCOI,2023-07-04 00:00:00,2023-07-11 04:00:00,43,240,2023-07-07 08:00:00,0.67,43,86,2023-07-05 16:00:00,2023-07-10 04:00:00,-1.0
MATIC-USD,4h,OCO,2023-06-28 20:00:00,2023-07-07 08:00:00,51,240,2023-07-04 00:00:00,0.72,12,63,2023-06-30 08:00:00,2023-07-06 08:00:00,-1.0
SHIB-USD,1d,OCOI,2025-03-26 00:00:00,2025-04-24 00:00:00,29,1440,2025-04-07 00:00:00,0.0,1440,1469,2025-03-31 00:00:00,2025-04-17 00:00:00,-1.0
SHIB-USD,1d,OCO,2024-08-11 00:00:00,2024-09-11 00:00:00,31,1440,2024-08-24 00:00:00,0.0,1213,1244,2024-08-13 00:00:00,2024-09-10 00:00:00,-1.0
SHIB-USD,1d,OCO,2023-02-10 00:00:00,2023-03-10 00:00:00,28,1440,2023-02-15 00:00:00,0.0,665,693,2023-02-11 00:00:00,2023-02-27 00:00:00,-1.0
SHIB-USD,1d,OCOI,2022-09-11 00:00:00,2022-11-01 00:00:00,51,1440,2022-10-18 00:00:00,0.0,513,564,2022-09-21 00:00:00,2022-10-31 00:00:00,-1.0
SHIB-USD,1h,OCOI,2025-05-18 18:00:00,2025-05-21 03:00:00,57,60,2025-05-19 12:00:00,0.0,16501,16563,2025-05-18 20:00:00,2025-05-20 13:00:00,1.0
SHIB-USD,1h,OCOI,2025-04-02 22:00:00,2025-04-05 01:00:00,51,60,2025-04-03 12:00:00,0.0,15397,15454,2025-04-02 23:00:00,2025-04-04 11:00:00,1.0
SHIB-USD,1h,OCO,2025-01-11 08:00:00,2025-01-12 22:00:00,38,60,2025-01-11 22:00:00,0.0,13442,13483,2025-01-11 10:00:00,2025-01-12 17:00:00,1.0
SHIB-USD,1h,OCOI,2025-01-04 14:00:00,2025-01-06 16:00:00,50,60,2025-01-05 17:00:00,0.0,13283,13333,2025-01-04 16:00:00,2025-01-06 09:00:00,0.0
SHIB-USD,1h,OCO,2024-12-03 14:00:00,2024-12-04 17:00:00,27,60,2024-12-04 08:00:00,0.0,12516,12543,2024-12-04 01:00:00,2024-12-04 15:00:00,0.0
SHIB-USD,1h,OCOI,2024-11-22 05:00:00,2024-11-22 21:00:00,16,60,2024-11-22 14:00:00,0.0,12243,12266,2024-11-22 07:00:00,2024-11-22 19:00:00,1.0
SHIB-USD,1h,OCO,2024-11-17 11:00:00,2024-11-18 20:00:00,33,60,2024-11-18 08:00:00,0.0,12129,12162,2024-11-17 16:00:00,2024-11-18 16:00:00,1.0
SHIB-USD,1h,OCO,2024-11-06 08:00:00,2024-11-08 17:00:00,57,60,2024-11-07 02:00:00,0.0,11862,11905,2024-11-06 12:00:00,2024-11-08 00:00:00,1.0
SHIB-USD,1h,OCO,2024-10-29 10:00:00,2024-10-30 09:00:00,23,60,2024-10-29 17:00:00,0.0,11668,11710,2024-10-29 11:00:00,2024-10-30 01:00:00,1.0
SHIB-USD,1h,OCOI,2024-07-17 04:00:00,2024-07-19 20:00:00,64,60,2024-07-18 19:00:00,0.0,9170,9234,2024-07-18 12:00:00,2024-07-19 09:00:00,0.0
SHIB-USD,1h,OCO,2024-07-14 20:00:00,2024-07-16 22:00:00,50,60,2024-07-16 03:00:00,0.0,9114,9164,2024-07-15 07:00:00,2024-07-16 16:00:00,0.0
SHIB-USD,1h,OCO,2024-07-05 09:00:00,2024-07-08 01:00:00,64,60,2024-07-06 23:00:00,0.0,8887,8951,2024-07-06 00:00:00,2024-07-07 17:00:00,0.0
SHIB-USD,1h,OCOI,2024-05-27 10:00:00,2024-05-28 15:00:00,29,60,2024-05-28 08:00:00,0.0,7952,7981,2024-05-27 11:00:00,2024-05-28 14:00:00,1.0
SHIB-USD,1h,OCOI,2024-05-21 00:00:00,2024-05-22 08:00:00,32,60,2024-05-21 20:00:00,0.0,7798,7830,2024-05-21 02:00:00,2024-05-22 05:00:00,1.0
SHIB-USD,1h,OCO,2024-05-08 22:00:00,2024-05-12 20:00:00,94,60,2024-05-09 23:00:00,0.0,7508,7611,2024-05-09 06:00:00,2024-05-11 18:00:00,1.0
SHIB-USD,1h,OCOI,2024-05-08 05:00:00,2024-05-09 17:00:00,36,60,2024-05-08 22:00:00,0.0,7471,7533,2024-05-08 12:00:00,2024-05-09 11:00:00,1.0
SHIB-USD,1h,OCOI,2024-05-01 19:00:00,2024-05-03 03:00:00,32,60,2024-05-02 06:00:00,0.0,7338,7370,2024-05-01 20:00:00,2024-05-03 00:00:00,0.0
SHIB-USD,1h,OCO,2024-04-23 04:00:00,2024-04-24 13:00:00,33,60,2024-04-23 16:00:00,0.0,7131,7160,2024-04-23 09:00:00,2024-04-24 05:00:00,1.0
SHIB-USD,1h,OCO,2024-04-14 21:00:00,2024-04-16 05:00:00,32,60,2024-04-15 07:00:00,0.0,6932,6964,2024-04-14 23:00:00,2024-04-15 23:00:00,-1.0
SHIB-USD,1h,OCOI,2024-04-08 10:00:00,2024-04-11 08:00:00,70,60,2024-04-10 13:00:00,0.0,6777,6847,2024-04-10 03:00:00,2024-04-11 05:00:00,0.0
SHIB-USD,1h,OCOI,2024-03-30 01:00:00,2024-03-31 20:00:00,43,60,2024-03-30 22:00:00,0.0,6552,6595,2024-03-30 08:00:00,2024-03-31 14:00:00,1.0
SHIB-USD,1h,OCOI,2024-03-27 06:00:00,2024-03-28 08:00:00,26,60,2024-03-27 19:00:00,0.0,6482,6514,2024-03-27 08:00:00,2024-03-28 03:00:00,1.0
SHIB-USD,1h,OCO,2024-03-15 16:00:00,2024-03-16 19:00:00,27,60,2024-03-16 00:00:00,0.0,6207,6234,2024-03-15 19:00:00,2024-03-16 16:00:00,0.0
SHIB-USD,1wk,OCOI,2021-05-31 00:00:00,2021-09-20 00:00:00,22,10080,2021-07-26 00:00:00,0.0,7,29,2021-06-14 00:00:00,2021-09-06 00:00:00,1.0
SHIB-USD,4h,OCOI,2025-03-26 08:00:00,2025-04-02 16:00:00,44,240,2025-03-31 08:00:00,0.0,3807,3851,2025-03-26 20:00:00,2025-04-02 08:00:00,0.0
SHIB-USD,4h,OCO,2025-03-11 00:00:00,2025-03-22 00:00:00,66,240,2025-03-17 04:00:00,0.0,3715,3781,2025-03-13 00:00:00,2025-03-21 00:00:00,1.0
SHIB-USD,4h,OCOI,2025-01-21 20:00:00,2025-01-31 12:00:00,58,240,2025-01-27 08:00:00,0.0,3426,3484,2025-01-23 20:00:00,2025-01-29 00:00:00,0.0
SHIB-USD,4h,OCOI,2024-12-21 08:00:00,2024-12-25 00:00:00,22,240,2024-12-22 20:00:00,0.0,3237,3259,2024-12-22 04:00:00,2024-12-23 12:00:00,0.0
SHIB-USD,4h,OCOI,2024-10-01 08:00:00,2024-10-07 04:00:00,35,240,2024-10-03 16:00:00,0.0,2751,2786,2024-10-01 20:00:00,2024-10-06 04:00:00,0.0
SHIB-USD,4h,OCO,2023-12-22 08:00:00,2023-12-26 20:00:00,27,240,2023-12-24 00:00:00,0.0,1033,1076,2023-12-22 20:00:00,2023-12-25 20:00:00,1.0
SHIB-USD,4h,OCO,2023-12-13 04:00:00,2023-12-20 00:00:00,41,240,2023-12-17 00:00:00,0.0,992,1033,2023-12-14 08:00:00,2023-12-19 04:00:00,1.0
SHIB-USD,4h,OCO,2023-07-30 20:00:00,2023-08-09 20:00:00,60,240,2023-08-05 20:00:00,0.0,180,240,2023-07-31 12:00:00,2023-08-09 08:00:00,0.0
SOL-USD,1d,OCOI,2025-05-19 00:00:00,2025-06-16 00:00:00,28,1440,2025-06-06 00:00:00,146.23,1864,1892,2025-05-20 00:00:00,2025-06-14 00:00:00,0.0
SOL-USD,1d,OCOI,2024-06-05 00:00:00,2024-07-02 00:00:00,27,1440,2024-06-24 00:00:00,130.42,1516,1543,2024-06-15 00:00:00,2024-06-29 00:00:00,0.0
